"","date","station","sensor","depth","vwcavg"
"447","2022-08-11","TNHA","TNHA-SA",1,0.3343125
"448","2022-08-12","TNHA","TNHA-SA",1,0.343770833333333
"449","2022-08-13","TNHA","TNHA-SA",1,0.337958333333333
"450","2022-08-14","TNHA","TNHA-SA",1,0.335895833333333
"451","2022-08-15","TNHA","TNHA-SA",1,0.343645833333333
"452","2022-08-16","TNHA","TNHA-SA",1,0.35125
"453","2022-08-17","TNHA","TNHA-SA",1,0.348125
"454","2022-08-18","TNHA","TNHA-SA",1,0.346895833333333
"455","2022-08-19","TNHA","TNHA-SA",1,0.348583333333333
"456","2022-08-20","TNHA","TNHA-SA",1,0.347104166666667
"457","2022-08-21","TNHA","TNHA-SA",1,0.345791666666667
"458","2022-08-22","TNHA","TNHA-SA",1,0.345020833333333
"459","2022-08-23","TNHA","TNHA-SA",1,0.345104166666667
"460","2022-08-24","TNHA","TNHA-SA",1,0.347020833333333
"461","2022-08-25","TNHA","TNHA-SA",1,0.348854166666667
"462","2022-08-26","TNHA","TNHA-SA",1,0.3489375
"463","2022-08-27","TNHA","TNHA-SA",1,0.346333333333333
"464","2022-08-28","TNHA","TNHA-SA",1,0.344833333333333
"465","2022-08-29","TNHA","TNHA-SA",1,0.345604166666667
"466","2022-08-30","TNHA","TNHA-SA",1,0.345104166666667
"467","2022-08-31","TNHA","TNHA-SA",1,0.344541666666667
"468","2022-09-01","TNHA","TNHA-SA",1,0.346
"469","2022-07-04","BUECI","BUECI-SF02",1,0.0233783783783784
"470","2022-07-05","BUECI","BUECI-SF02",1,0.02125
"471","2022-07-06","BUECI","BUECI-SF02",1,0.0202708333333333
"472","2022-07-07","BUECI","BUECI-SF02",1,0.0194791666666667
"473","2022-07-08","BUECI","BUECI-SF02",1,0.015
"474","2022-07-09","BUECI","BUECI-SF02",1,0.0116041666666667
"475","2022-07-10","BUECI","BUECI-SF02",1,0.0107291666666667
"476","2022-07-11","BUECI","BUECI-SF02",1,0.00727083333333333
"477","2022-07-12","BUECI","BUECI-SF02",1,0.002
"478","2022-06-19","SSMH","SSMH-SA",1,0.330045138888889
"479","2022-06-20","SSMH","SSMH-SA",1,0.330423611111111
"480","2022-06-21","SSMH","SSMH-SA",1,0.329701388888889
"481","2022-06-22","SSMH","SSMH-SA",1,0.330315972222222
"482","2022-06-23","SSMH","SSMH-SA",1,0.319909722222222
"483","2022-06-24","SSMH","SSMH-SA",1,0.307868055555556
"484","2022-06-25","SSMH","SSMH-SA",1,0.289027777777778
"485","2022-06-26","SSMH","SSMH-SA",1,0.262961805555556
"486","2022-06-27","SSMH","SSMH-SA",1,0.235479166666667
"487","2022-06-28","SSMH","SSMH-SA",1,0.217027777777778
"488","2022-06-29","SSMH","SSMH-SA",1,0.221631944444444
"489","2022-06-30","SSMH","SSMH-SA",1,0.214391111111111
"490","2022-07-01","SSMH","SSMH-SA",1,0.199583333333333
"491","2022-07-02","SSMH","SSMH-SA",1,0.189729166666667
"492","2022-07-03","SSMH","SSMH-SA",1,0.18125
"493","2022-07-04","SSMH","SSMH-SA",1,0.1753125
"494","2022-07-05","SSMH","SSMH-SA",1,0.1715
"495","2022-07-06","SSMH","SSMH-SA",1,0.17075
"496","2022-07-07","SSMH","SSMH-SA",1,0.168958333333333
"497","2022-07-08","SSMH","SSMH-SA",1,0.167333333333333
"498","2022-07-09","SSMH","SSMH-SA",1,0.1664375
"499","2022-07-10","SSMH","SSMH-SA",1,0.165041666666667
"500","2022-07-11","SSMH","SSMH-SA",1,0.160145833333333
"501","2022-07-12","SSMH","SSMH-SA",1,0.154
"502","2022-07-13","SSMH","SSMH-SA",1,0.1548125
"503","2022-07-14","SSMH","SSMH-SA",1,0.155770833333333
"504","2022-07-15","SSMH","SSMH-SA",1,0.152625
"505","2022-07-16","SSMH","SSMH-SA",1,0.150020833333333
"506","2022-07-17","SSMH","SSMH-SA",1,0.150208333333333
"507","2022-07-18","SSMH","SSMH-SA",1,0.149541666666667
"508","2022-07-19","SSMH","SSMH-SA",1,0.1486875
"509","2022-07-20","SSMH","SSMH-SA",1,0.1496875
"510","2022-07-21","SSMH","SSMH-SA",1,0.150020833333333
"511","2022-07-22","SSMH","SSMH-SA",1,0.146333333333333
"512","2022-07-23","SSMH","SSMH-SA",1,0.143291666666667
"513","2022-07-24","SSMH","SSMH-SA",1,0.142375
"514","2022-07-25","SSMH","SSMH-SA",1,0.142229166666667
"515","2022-07-26","SSMH","SSMH-SA",1,0.165125
"516","2022-07-27","SSMH","SSMH-SA",1,0.258166666666667
"517","2022-07-28","SSMH","SSMH-SA",1,0.227375
"518","2022-07-29","SSMH","SSMH-SA",1,0.213333333333333
"519","2022-07-30","SSMH","SSMH-SA",1,0.204604166666667
"520","2022-07-31","SSMH","SSMH-SA",1,0.197708333333333
"521","2022-08-01","SSMH","SSMH-SA",1,0.191125
"522","2022-08-02","SSMH","SSMH-SA",1,0.186395833333333
"523","2022-08-03","SSMH","SSMH-SA",1,0.185479166666667
"524","2022-08-04","SSMH","SSMH-SA",1,0.182125
"525","2022-08-05","SSMH","SSMH-SA",1,0.179104166666667
"526","2022-08-06","SSMH","SSMH-SA",1,0.170791666666667
"527","2022-08-07","SSMH","SSMH-SA",1,0.168604166666667
"528","2022-08-08","SSMH","SSMH-SA",1,0.169083333333333
"529","2022-08-09","SSMH","SSMH-SA",1,0.1661875
"530","2022-08-10","SSMH","SSMH-SA",1,0.164770833333333
"531","2022-08-11","SSMH","SSMH-SA",1,0.17125
"532","2022-08-12","SSMH","SSMH-SA",1,0.177875
"533","2022-08-13","SSMH","SSMH-SA",1,0.178020833333333
"534","2022-08-14","SSMH","SSMH-SA",1,0.171875
"535","2022-08-15","SSMH","SSMH-SA",1,0.195979166666667
"536","2022-08-16","SSMH","SSMH-SA",1,0.2356875
"537","2022-08-17","SSMH","SSMH-SA",1,0.229854166666667
"538","2022-08-18","SSMH","SSMH-SA",1,0.2178125
"539","2022-08-19","SSMH","SSMH-SA",1,0.239270833333333
"540","2022-08-20","SSMH","SSMH-SA",1,0.222416666666667
"541","2022-08-21","SSMH","SSMH-SA",1,0.210375
"542","2022-08-22","SSMH","SSMH-SA",1,0.201395833333333
"543","2022-08-23","SSMH","SSMH-SA",1,0.195145833333333
"544","2022-08-24","SSMH","SSMH-SA",1,0.1934375
"545","2022-08-25","SSMH","SSMH-SA",1,0.1915
"546","2022-08-26","SSMH","SSMH-SA",1,0.189520833333333
"547","2022-08-27","SSMH","SSMH-SA",1,0.184333333333333
"548","2022-08-28","SSMH","SSMH-SA",1,0.1803125
"549","2022-08-29","SSMH","SSMH-SA",1,0.178958333333333
"550","2022-08-30","SSMH","SSMH-SA",1,0.177354166666667
"551","2022-08-31","SSMH","SSMH-SA",1,0.175479166666667
"552","2022-09-01","SSMH","SSMH-SA",1,0.176
"553","2022-06-19","TNHA","TNHA-SD",1,0.0828472222222222
"554","2022-06-20","TNHA","TNHA-SD",1,0.0926666666666667
"555","2022-06-21","TNHA","TNHA-SD",1,0.0961111111111111
"556","2022-06-22","TNHA","TNHA-SD",1,0.0951215277777778
"557","2022-06-23","TNHA","TNHA-SD",1,0.0973611111111111
"558","2022-06-24","TNHA","TNHA-SD",1,0.100902777777778
"559","2022-06-25","TNHA","TNHA-SD",1,0.0988194444444444
"560","2022-06-26","TNHA","TNHA-SD",1,0.0984305555555556
"561","2022-06-27","TNHA","TNHA-SD",1,0.09340625
"562","2022-06-28","TNHA","TNHA-SD",1,0.0833611111111111
"563","2022-06-29","TNHA","TNHA-SD",1,0.0816944444444444
"564","2022-06-30","TNHA","TNHA-SD",1,0.0842959641255605
"565","2022-07-01","TNHA","TNHA-SD",1,0.0770416666666667
"566","2022-07-02","TNHA","TNHA-SD",1,0.0720833333333333
"567","2022-07-03","TNHA","TNHA-SD",1,0.0695833333333333
"568","2022-07-04","TNHA","TNHA-SD",1,0.0684791666666667
"569","2022-07-05","TNHA","TNHA-SD",1,0.0686458333333333
"570","2022-07-06","TNHA","TNHA-SD",1,0.0710416666666667
"571","2022-07-07","TNHA","TNHA-SD",1,0.0724583333333333
"572","2022-07-08","TNHA","TNHA-SD",1,0.0722083333333333
"573","2022-07-09","TNHA","TNHA-SD",1,0.0718333333333333
"574","2022-07-10","TNHA","TNHA-SD",1,0.072875
"575","2022-07-11","TNHA","TNHA-SD",1,0.0714583333333333
"576","2022-07-12","TNHA","TNHA-SD",1,0.0697708333333333
"577","2022-07-13","TNHA","TNHA-SD",1,0.0712083333333333
"578","2022-07-14","TNHA","TNHA-SD",1,0.0675416666666667
"579","2022-07-15","TNHA","TNHA-SD",1,0.0661875
"580","2022-07-16","TNHA","TNHA-SD",1,0.0645625
"581","2022-07-17","TNHA","TNHA-SD",1,0.0620833333333333
"582","2022-07-18","TNHA","TNHA-SD",1,0.0618333333333333
"583","2022-07-19","TNHA","TNHA-SD",1,0.0619791666666667
"584","2022-07-20","TNHA","TNHA-SD",1,0.0619375
"585","2022-07-21","TNHA","TNHA-SD",1,0.062625
"586","2022-07-22","TNHA","TNHA-SD",1,0.0608125
"587","2022-07-23","TNHA","TNHA-SD",1,0.0609375
"588","2022-07-24","TNHA","TNHA-SD",1,0.061875
"589","2022-07-25","TNHA","TNHA-SD",1,0.0629791666666667
"590","2022-07-26","TNHA","TNHA-SD",1,0.0804791666666667
"591","2022-07-27","TNHA","TNHA-SD",1,0.134104166666667
"592","2022-07-28","TNHA","TNHA-SD",1,0.1005
"593","2022-07-29","TNHA","TNHA-SD",1,0.097
"594","2022-08-14","TNHA","TNHA-SD",1,0.098
"595","2022-08-15","TNHA","TNHA-SD",1,0.117416666666667
"596","2022-08-16","TNHA","TNHA-SD",1,0.127166666666667
"597","2022-08-17","TNHA","TNHA-SD",1,0.1154375
"598","2022-08-18","TNHA","TNHA-SD",1,0.1078125
"599","2022-08-19","TNHA","TNHA-SD",1,0.116291666666667
"600","2022-08-20","TNHA","TNHA-SD",1,0.108979166666667
"601","2022-08-21","TNHA","TNHA-SD",1,0.103645833333333
"602","2022-08-22","TNHA","TNHA-SD",1,0.0993125
"603","2022-08-23","TNHA","TNHA-SD",1,0.0984583333333333
"604","2022-08-24","TNHA","TNHA-SD",1,0.102354166666667
"605","2022-08-25","TNHA","TNHA-SD",1,0.103645833333333
"606","2022-08-26","TNHA","TNHA-SD",1,0.104229166666667
"607","2022-08-27","TNHA","TNHA-SD",1,0.103854166666667
"608","2022-08-28","TNHA","TNHA-SD",1,0.10425
"609","2022-08-29","TNHA","TNHA-SD",1,0.103770833333333
"610","2022-08-30","TNHA","TNHA-SD",1,0.102625
"611","2022-08-31","TNHA","TNHA-SD",1,0.104208333333333
"612","2022-09-01","TNHA","TNHA-SD",1,0.105
"613","2022-06-19","TNHA","TNHA-BASE",2,0.0890416666666667
"614","2022-06-20","TNHA","TNHA-BASE",2,0.163020833333333
"615","2022-06-21","TNHA","TNHA-BASE",2,0.237972222222222
"616","2022-06-22","TNHA","TNHA-BASE",2,0.356413194444444
"617","2022-06-23","TNHA","TNHA-BASE",2,0.388204861111111
"618","2022-06-24","TNHA","TNHA-BASE",2,0.444159722222222
"619","2022-06-25","TNHA","TNHA-BASE",2,0.322795138888889
"620","2022-06-26","TNHA","TNHA-BASE",2,0.163416666666667
"621","2022-06-27","TNHA","TNHA-BASE",2,0.136666666666667
"622","2022-06-28","TNHA","TNHA-BASE",2,0.118583333333333
"623","2022-06-29","TNHA","TNHA-BASE",2,0.251159722222222
"624","2022-06-30","TNHA","TNHA-BASE",2,0.360058295964126
"625","2022-07-01","TNHA","TNHA-BASE",2,0.1191875
"626","2022-07-02","TNHA","TNHA-BASE",2,0.102708333333333
"627","2022-07-03","TNHA","TNHA-BASE",2,0.0940416666666667
"628","2022-07-04","TNHA","TNHA-BASE",2,0.0871041666666667
"629","2022-07-05","TNHA","TNHA-BASE",2,0.0823125
"630","2022-07-06","TNHA","TNHA-BASE",2,0.09875
"631","2022-07-07","TNHA","TNHA-BASE",2,0.0904583333333333
"632","2022-07-08","TNHA","TNHA-BASE",2,0.06415
"633","2022-08-15","TNHA","TNHA-BASE",2,0.502
"634","2022-08-16","TNHA","TNHA-BASE",2,0.501395833333333
"635","2022-08-17","TNHA","TNHA-BASE",2,0.483708333333333
"636","2022-08-18","TNHA","TNHA-BASE",2,0.332916666666667
"637","2022-08-19","TNHA","TNHA-BASE",2,0.3955625
"638","2022-08-20","TNHA","TNHA-BASE",2,0.233354166666667
"639","2022-08-21","TNHA","TNHA-BASE",2,0.06
"640","2022-08-22","TNHA","TNHA-BASE",2,0.08725
"641","2022-08-23","TNHA","TNHA-BASE",2,0.0949166666666667
"642","2022-08-24","TNHA","TNHA-BASE",2,0.0901041666666667
"643","2022-08-25","TNHA","TNHA-BASE",2,0.106791666666667
"644","2022-08-26","TNHA","TNHA-BASE",2,0.121916666666667
"645","2022-08-27","TNHA","TNHA-BASE",2,0.159916666666667
"646","2022-08-28","TNHA","TNHA-BASE",2,0.2039375
"647","2022-08-29","TNHA","TNHA-BASE",2,0.22725
"648","2022-08-30","TNHA","TNHA-BASE",2,0.1364375
"649","2022-08-31","TNHA","TNHA-BASE",2,0.1636875
"650","2022-09-01","TNHA","TNHA-BASE",2,0.228
"651","2022-07-04","BUECI","BUECI-SC",2,0
"652","2022-07-05","BUECI","BUECI-SC",2,0
"653","2022-07-06","BUECI","BUECI-SC",2,0
"654","2022-07-07","BUECI","BUECI-SC",2,0
"655","2022-07-08","BUECI","BUECI-SC",2,0
"656","2022-07-09","BUECI","BUECI-SC",2,0
"657","2022-07-10","BUECI","BUECI-SC",2,0
"658","2022-07-11","BUECI","BUECI-SC",2,0
"659","2022-07-12","BUECI","BUECI-SC",2,0
"660","2022-07-13","BUECI","BUECI-SC",2,0
"661","2022-07-14","BUECI","BUECI-SC",2,0
"662","2022-07-15","BUECI","BUECI-SC",2,0
"663","2022-07-16","BUECI","BUECI-SC",2,0
"664","2022-07-17","BUECI","BUECI-SC",2,0
"665","2022-07-18","BUECI","BUECI-SC",2,0
"666","2022-07-19","BUECI","BUECI-SC",2,0
"667","2022-07-20","BUECI","BUECI-SC",2,0
"668","2022-07-21","BUECI","BUECI-SC",2,0
"669","2022-07-22","BUECI","BUECI-SC",2,0
"670","2022-06-19","SSMH","SSMH-SB",2,0.227107638888889
"671","2022-06-20","SSMH","SSMH-SB",2,0.399569444444444
"672","2022-06-21","SSMH","SSMH-SB",2,0.387993055555556
"673","2022-06-22","SSMH","SSMH-SB",2,0.374965277777778
"674","2022-06-23","SSMH","SSMH-SB",2,0.37525
"675","2022-06-24","SSMH","SSMH-SB",2,0.373583333333333
"676","2022-06-25","SSMH","SSMH-SB",2,0.374392361111111
"677","2022-06-26","SSMH","SSMH-SB",2,0.37584375
"678","2022-06-27","SSMH","SSMH-SB",2,0.379163194444444
"679","2022-06-28","SSMH","SSMH-SB",2,0.378885416666667
"680","2022-06-29","SSMH","SSMH-SB",2,0.379704861111111
"681","2022-06-30","SSMH","SSMH-SB",2,0.379228070175439
"682","2022-07-01","SSMH","SSMH-SB",2,0.381166666666667
"683","2022-07-02","SSMH","SSMH-SB",2,0.380854166666667
"684","2022-07-03","SSMH","SSMH-SB",2,0.379854166666667
"685","2022-07-04","SSMH","SSMH-SB",2,0.376770833333333
"686","2022-07-05","SSMH","SSMH-SB",2,0.373854166666667
"687","2022-07-06","SSMH","SSMH-SB",2,0.375625
"688","2022-07-07","SSMH","SSMH-SB",2,0.370416666666667
"689","2022-07-08","SSMH","SSMH-SB",2,0.289777777777778
"690","2022-08-15","SSMH","SSMH-SB",2,0.419
"691","2022-08-16","SSMH","SSMH-SB",2,0.416833333333333
"692","2022-08-17","SSMH","SSMH-SB",2,0.416229166666667
"693","2022-08-18","SSMH","SSMH-SB",2,0.41675
"694","2022-08-19","SSMH","SSMH-SB",2,0.416333333333333
"695","2022-08-20","SSMH","SSMH-SB",2,0.416291666666667
"696","2022-08-21","SSMH","SSMH-SB",2,0.4164375
"697","2022-08-22","SSMH","SSMH-SB",2,0.4166875
"698","2022-08-23","SSMH","SSMH-SB",2,0.417395833333333
"699","2022-08-24","SSMH","SSMH-SB",2,0.419416666666667
"700","2022-08-25","SSMH","SSMH-SB",2,0.412479166666667
"701","2022-08-26","SSMH","SSMH-SB",2,0.414583333333333
"702","2022-08-27","SSMH","SSMH-SB",2,0.422208333333333
"703","2022-08-28","SSMH","SSMH-SB",2,0.4221875
"704","2022-08-29","SSMH","SSMH-SB",2,0.4229375
"705","2022-08-30","SSMH","SSMH-SB",2,0.423875
"706","2022-08-31","SSMH","SSMH-SB",2,0.423875
"707","2022-09-01","SSMH","SSMH-SB",2,0.424
"708","2022-06-19","TNHA","TNHA-SC",2,0.06653125
"709","2022-06-20","TNHA","TNHA-SC",2,0.0955347222222222
"710","2022-06-21","TNHA","TNHA-SC",2,0.17140625
"711","2022-06-22","TNHA","TNHA-SC",2,0.173145833333333
"712","2022-06-23","TNHA","TNHA-SC",2,0.161569444444444
"713","2022-06-24","TNHA","TNHA-SC",2,0.166739583333333
"714","2022-06-25","TNHA","TNHA-SC",2,0.176798611111111
"715","2022-06-26","TNHA","TNHA-SC",2,0.119947916666667
"716","2022-06-27","TNHA","TNHA-SC",2,0.136461805555556
"717","2022-06-28","TNHA","TNHA-SC",2,0.178024305555556
"718","2022-06-29","TNHA","TNHA-SC",2,0.246371527777778
"719","2022-06-30","TNHA","TNHA-SC",2,0.47418018018018
"720","2022-07-01","TNHA","TNHA-SC",2,0.2006875
"721","2022-07-02","TNHA","TNHA-SC",2,0.105729166666667
"722","2022-07-03","TNHA","TNHA-SC",2,0.09175
"723","2022-07-04","TNHA","TNHA-SC",2,0.086
"724","2022-07-05","TNHA","TNHA-SC",2,0.08325
"725","2022-07-06","TNHA","TNHA-SC",2,0.145208333333333
"726","2022-07-07","TNHA","TNHA-SC",2,0.3084375
"727","2022-07-08","TNHA","TNHA-SC",2,0.370458333333333
"728","2022-07-09","TNHA","TNHA-SC",2,0.212145833333333
"729","2022-07-10","TNHA","TNHA-SC",2,0.176645833333333
"730","2022-07-11","TNHA","TNHA-SC",2,0.306479166666667
"731","2022-07-12","TNHA","TNHA-SC",2,0.255145833333333
"732","2022-07-13","TNHA","TNHA-SC",2,0.449354166666667
"733","2022-07-14","TNHA","TNHA-SC",2,0.266895833333333
"734","2022-07-15","TNHA","TNHA-SC",2,0.1665625
"735","2022-07-16","TNHA","TNHA-SC",2,0.103770833333333
"736","2022-07-17","TNHA","TNHA-SC",2,0.103875
"737","2022-07-18","TNHA","TNHA-SC",2,0.0971458333333333
"738","2022-07-19","TNHA","TNHA-SC",2,0.13025
"739","2022-07-20","TNHA","TNHA-SC",2,0.097875
"740","2022-07-21","TNHA","TNHA-SC",2,0.0975
"741","2022-07-22","TNHA","TNHA-SC",2,0.1013125
"742","2022-07-23","TNHA","TNHA-SC",2,0.0963541666666667
"743","2022-07-24","TNHA","TNHA-SC",2,0.138958333333333
"744","2022-07-25","TNHA","TNHA-SC",2,0.103229166666667
"745","2022-07-26","TNHA","TNHA-SC",2,0.317270833333333
"746","2022-07-27","TNHA","TNHA-SC",2,0.483895833333333
"747","2022-07-28","TNHA","TNHA-SC",2,0.484958333333333
"748","2022-07-29","TNHA","TNHA-SC",2,0.486083333333333
"749","2022-07-30","TNHA","TNHA-SC",2,0.487979166666667
"750","2022-07-31","TNHA","TNHA-SC",2,0.488145833333333
"751","2022-08-01","TNHA","TNHA-SC",2,0.481229166666667
"752","2022-08-02","TNHA","TNHA-SC",2,0.410458333333333
"753","2022-08-03","TNHA","TNHA-SC",2,0.4335
"754","2022-08-04","TNHA","TNHA-SC",2,0.493791666666667
"755","2022-08-05","TNHA","TNHA-SC",2,0.496041666666667
"756","2022-08-06","TNHA","TNHA-SC",2,0.4948125
"757","2022-08-07","TNHA","TNHA-SC",2,0.4953125
"758","2022-08-08","TNHA","TNHA-SC",2,0.497145833333333
"759","2022-08-09","TNHA","TNHA-SC",2,0.501645833333333
"760","2022-08-10","TNHA","TNHA-SC",2,0.5026875
"761","2022-08-11","TNHA","TNHA-SC",2,0.505333333333333
"762","2022-08-12","TNHA","TNHA-SC",2,0.508875
"763","2022-08-13","TNHA","TNHA-SC",2,0.509583333333333
"764","2022-08-14","TNHA","TNHA-SC",2,0.507416666666667
"765","2022-08-15","TNHA","TNHA-SC",2,0.501479166666667
"766","2022-08-16","TNHA","TNHA-SC",2,0.5010625
"767","2022-08-17","TNHA","TNHA-SC",2,0.5023125
"768","2022-08-18","TNHA","TNHA-SC",2,0.507958333333333
"769","2022-08-19","TNHA","TNHA-SC",2,0.507583333333333
"770","2022-08-20","TNHA","TNHA-SC",2,0.506708333333333
"771","2022-08-21","TNHA","TNHA-SC",2,0.505395833333333
"772","2022-08-22","TNHA","TNHA-SC",2,0.4925625
"773","2022-08-23","TNHA","TNHA-SC",2,0.4661875
"774","2022-08-24","TNHA","TNHA-SC",2,0.505416666666667
"775","2022-08-25","TNHA","TNHA-SC",2,0.506395833333333
"776","2022-08-26","TNHA","TNHA-SC",2,0.516375
"777","2022-08-27","TNHA","TNHA-SC",2,0.515
"778","2022-08-28","TNHA","TNHA-SC",2,0.514645833333333
"779","2022-08-29","TNHA","TNHA-SC",2,0.515291666666667
"780","2022-08-30","TNHA","TNHA-SC",2,0.51525
"781","2022-08-31","TNHA","TNHA-SC",2,0.515
"782","2022-09-01","TNHA","TNHA-SC",2,0.515
"783","2022-07-04","BEO","BEO-BASE",2,0.0682763157894737
"784","2022-07-05","BEO","BEO-BASE",2,0.0685625
"785","2022-07-06","BEO","BEO-BASE",2,0.0684895833333333
"786","2022-07-07","BEO","BEO-BASE",2,0.0686354166666667
"787","2022-07-08","BEO","BEO-BASE",2,0.0686458333333333
"788","2022-07-09","BEO","BEO-BASE",2,0.068
"789","2022-07-10","BEO","BEO-BASE",2,0.071515625
"790","2022-07-11","BEO","BEO-BASE",2,0.0804583333333333
"791","2022-07-12","BEO","BEO-BASE",2,0.080375
"792","2022-07-13","BEO","BEO-BASE",2,0.0822708333333333
"793","2022-07-14","BEO","BEO-BASE",2,0.082125
"794","2022-07-15","BEO","BEO-BASE",2,0.0811875
"795","2022-07-16","BEO","BEO-BASE",2,0.0811875
"796","2022-07-17","BEO","BEO-BASE",2,0.0825208333333333
"797","2022-07-18","BEO","BEO-BASE",2,0.0855416666666667
"798","2022-07-19","BEO","BEO-BASE",2,0.0885
"799","2022-07-20","BEO","BEO-BASE",2,0.0880416666666667
"800","2022-07-21","BEO","BEO-BASE",2,0.0807708333333333
"801","2022-07-22","BEO","BEO-BASE",2,0.0926458333333333
"802","2022-07-23","BEO","BEO-BASE",2,0.0941875
"803","2022-07-24","BEO","BEO-BASE",2,0.0951041666666667
"804","2022-07-25","BEO","BEO-BASE",2,0.0967916666666667
"805","2022-07-26","BEO","BEO-BASE",2,0.1025625
"806","2022-07-27","BEO","BEO-BASE",2,0.1138125
"807","2022-07-28","BEO","BEO-BASE",2,0.101770833333333
"808","2022-07-29","BEO","BEO-BASE",2,0.0981875
"809","2022-07-30","BEO","BEO-BASE",2,0.0987916666666667
"810","2022-07-31","BEO","BEO-BASE",2,0.0996041666666667
"811","2022-08-01","BEO","BEO-BASE",2,0.0986666666666667
"812","2022-08-02","BEO","BEO-BASE",2,0.098125
"813","2022-08-03","BEO","BEO-BASE",2,0.0992083333333333
"814","2022-08-04","BEO","BEO-BASE",2,0.0994166666666667
"815","2022-08-05","BEO","BEO-BASE",2,0.101895833333333
"816","2022-08-06","BEO","BEO-BASE",2,0.0983333333333333
"817","2022-08-07","BEO","BEO-BASE",2,0.0971666666666667
"818","2022-08-08","BEO","BEO-BASE",2,0.0967291666666667
"819","2022-08-09","BEO","BEO-BASE",2,0.0964166666666667
"820","2022-08-10","BEO","BEO-BASE",2,0.0966666666666667
"821","2022-08-11","BEO","BEO-BASE",2,0.0981875
"822","2022-08-12","BEO","BEO-BASE",2,0.100833333333333
"823","2022-08-13","BEO","BEO-BASE",2,0.0980416666666667
"824","2022-08-14","BEO","BEO-BASE",2,0.0970416666666667
"825","2022-08-15","BEO","BEO-BASE",2,0.102541666666667
"826","2022-08-16","BEO","BEO-BASE",2,0.132589473684211
"827","2022-08-17","BEO","BEO-BASE",2,0.092375
"828","2022-08-18","BEO","BEO-BASE",2,0.0823020833333333
"829","2022-08-19","BEO","BEO-BASE",2,0.0817083333333333
"830","2022-08-20","BEO","BEO-BASE",2,0.0751041666666667
"831","2022-08-21","BEO","BEO-BASE",2,0.0655729166666667
"832","2022-08-22","BEO","BEO-BASE",2,0.07296875
"833","2022-08-23","BEO","BEO-BASE",2,0.07675
"834","2022-08-24","BEO","BEO-BASE",2,0.07696875
"835","2022-08-25","BEO","BEO-BASE",2,0.0751875
"836","2022-08-26","BEO","BEO-BASE",2,0.0779479166666667
"837","2022-08-27","BEO","BEO-BASE",2,0.0821145833333333
"838","2022-08-28","BEO","BEO-BASE",2,0.0808645833333333
"839","2022-08-29","BEO","BEO-BASE",2,0.0815520833333333
"840","2022-08-30","BEO","BEO-BASE",2,0.0817395833333333
"841","2022-08-31","BEO","BEO-BASE",2,0.08128125
"842","2022-09-01","BEO","BEO-BASE",2,0.0815
"843","2022-06-19","SSMH","SSMH-SD",2,0.194444444444444
"844","2022-06-20","SSMH","SSMH-SD",2,0.198111111111111
"845","2022-06-21","SSMH","SSMH-SD",2,0.194177083333333
"846","2022-06-22","SSMH","SSMH-SD",2,0.194135416666667
"847","2022-06-23","SSMH","SSMH-SD",2,0.195920138888889
"848","2022-06-24","SSMH","SSMH-SD",2,0.196899305555556
"849","2022-06-25","SSMH","SSMH-SD",2,0.198458333333333
"850","2022-06-26","SSMH","SSMH-SD",2,0.20196875
"851","2022-06-27","SSMH","SSMH-SD",2,0.204152777777778
"852","2022-06-28","SSMH","SSMH-SD",2,0.204232638888889
"853","2022-06-29","SSMH","SSMH-SD",2,0.205326388888889
"854","2022-06-30","SSMH","SSMH-SD",2,0.206486842105263
"855","2022-07-01","SSMH","SSMH-SD",2,0.2075625
"856","2022-07-02","SSMH","SSMH-SD",2,0.207625
"857","2022-07-03","SSMH","SSMH-SD",2,0.207875
"858","2022-07-04","SSMH","SSMH-SD",2,0.208104166666667
"859","2022-07-05","SSMH","SSMH-SD",2,0.139333333333333
"860","2022-08-15","SSMH","SSMH-SD",2,0.227
"861","2022-08-16","SSMH","SSMH-SD",2,0.2263125
"862","2022-08-17","SSMH","SSMH-SD",2,0.2255625
"863","2022-08-18","SSMH","SSMH-SD",2,0.225583333333333
"864","2022-08-19","SSMH","SSMH-SD",2,0.2263125
