"","date","station","sensor","depth","airavg"
"1709","2023-05-06","BUECI","BUECI-SE","1",-5.03708333333333
"1710","2023-05-07","BUECI","BUECI-SE","1",-4.80375
"1711","2023-05-08","BUECI","BUECI-SE","1",-6.59541666666667
"1712","2023-05-09","BUECI","BUECI-SE","1",-5.51666666666667
"1713","2023-05-10","BUECI","BUECI-SE","1",-5.40375
"1714","2023-05-11","BUECI","BUECI-SE","1",-5.40916666666667
"1715","2023-05-12","BUECI","BUECI-SE","1",-5.8325
"1716","2023-05-13","BUECI","BUECI-SE","1",-5.48125
"1717","2023-05-14","BUECI","BUECI-SE","1",2.23625
"1718","2023-05-15","BUECI","BUECI-SE","1",-0.610833333333334
"1719","2023-05-16","BUECI","BUECI-SE","1",-7.70625
"1720","2023-05-17","BUECI","BUECI-SE","1",-7.31916666666667
"1721","2023-05-18","BUECI","BUECI-SE","1",-2.97375
"1722","2023-05-19","BUECI","BUECI-SE","1",0.37875
"1723","2023-05-20","BUECI","BUECI-SE","1",1.30916666666667
"1724","2023-05-21","BUECI","BUECI-SE","1",-0.27875
"1725","2023-05-22","BUECI","BUECI-SE","1",2.345
"1726","2023-05-23","BUECI","BUECI-SE","1",0.35625
"1727","2023-05-24","BUECI","BUECI-SE","1",-3.88541666666667
"1728","2023-05-25","BUECI","BUECI-SE","1",-4.52166666666667
"1729","2023-05-26","BUECI","BUECI-SE","1",-3.39125
"1730","2023-05-27","BUECI","BUECI-SE","1",-1.24833333333333
"1731","2023-05-28","BUECI","BUECI-SE","1",-0.045
"1732","2023-05-29","BUECI","BUECI-SE","1",1.3025
"1733","2023-05-30","BUECI","BUECI-SE","1",0.9775
"1734","2023-05-31","BUECI","BUECI-SE","1",-0.0908333333333334
"1735","2023-06-01","BUECI","BUECI-SE","1",-3.63041666666667
"1736","2023-06-02","BUECI","BUECI-SE","1",-3.34083333333333
"1737","2023-06-03","BUECI","BUECI-SE","1",-0.76
"1738","2023-06-04","BUECI","BUECI-SE","1",-0.31625
"1739","2023-06-05","BUECI","BUECI-SE","1",1.40208333333333
"1740","2023-06-06","BUECI","BUECI-SE","1",2.07833333333333
"1741","2023-06-07","BUECI","BUECI-SE","1",-0.378333333333333
"1742","2023-06-08","BUECI","BUECI-SE","1",-1.08083333333333
"1743","2023-06-09","BUECI","BUECI-SE","1",-2.24708333333333
"1744","2023-06-10","BUECI","BUECI-SE","1",-2.43291666666667
"1745","2023-06-11","BUECI","BUECI-SE","1",-0.360416666666667
"1746","2023-06-12","BUECI","BUECI-SE","1",2.29958333333333
"1747","2023-06-13","BUECI","BUECI-SE","1",5.62375
"1748","2023-06-14","BUECI","BUECI-SE","1",10.315
"1749","2023-06-15","BUECI","BUECI-SE","1",5.7
"1750","2023-06-16","BUECI","BUECI-SE","1",1.38375
"1751","2023-06-17","BUECI","BUECI-SE","1",2.77958333333333
"1752","2023-06-18","BUECI","BUECI-SE","1",1.42708333333333
"1753","2023-06-19","BUECI","BUECI-SE","1",5.43083333333333
"1754","2023-06-20","BUECI","BUECI-SE","1",5.73583333333333
"1755","2023-06-21","BUECI","BUECI-SE","1",1.11142857142857
"1756","2023-06-28","BUECI","BUECI-SE","1",5.2247619047619
"1757","2023-06-29","BUECI","BUECI-SE","1",3.3575
"1758","2023-06-30","BUECI","BUECI-SE","1",4.76
"1759","2023-04-01","TNHA","TNHA-SA","1",-15.3379166666667
"1760","2023-04-02","TNHA","TNHA-SA","1",-16.83125
"1761","2023-04-03","TNHA","TNHA-SA","1",-14.5579166666667
"1762","2023-04-04","TNHA","TNHA-SA","1",-18.5425
"1763","2023-04-05","TNHA","TNHA-SA","1",-20.3933333333333
"1764","2023-04-06","TNHA","TNHA-SA","1",-21.6416666666667
"1765","2023-04-07","TNHA","TNHA-SA","1",-21.4733333333333
"1766","2023-04-08","TNHA","TNHA-SA","1",-25.4370833333333
"1767","2023-04-09","TNHA","TNHA-SA","1",-23.9683333333333
"1768","2023-04-10","TNHA","TNHA-SA","1",-18.14375
"1769","2023-04-11","TNHA","TNHA-SA","1",-22.0354166666667
"1770","2023-04-12","TNHA","TNHA-SA","1",-19.5245833333333
"1771","2023-04-13","TNHA","TNHA-SA","1",-17.6908333333333
"1772","2023-04-14","TNHA","TNHA-SA","1",-18.4675
"1773","2023-04-15","TNHA","TNHA-SA","1",-19.4391666666667
"1774","2023-04-16","TNHA","TNHA-SA","1",-18.9908333333333
"1775","2023-04-17","TNHA","TNHA-SA","1",-18.9358333333333
"1776","2023-04-18","TNHA","TNHA-SA","1",-20.1783333333333
"1777","2023-04-19","TNHA","TNHA-SA","1",-17.4991666666667
"1778","2023-04-20","TNHA","TNHA-SA","1",-8.815
"1779","2023-04-21","TNHA","TNHA-SA","1",-7.70625
"1780","2023-04-22","TNHA","TNHA-SA","1",-14.7766666666667
"1781","2023-04-23","TNHA","TNHA-SA","1",-14.55
"1782","2023-04-24","TNHA","TNHA-SA","1",-13.9904166666667
"1783","2023-04-25","TNHA","TNHA-SA","1",-9.61666666666667
"1784","2023-04-26","TNHA","TNHA-SA","1",-13.5183333333333
"1785","2023-04-27","TNHA","TNHA-SA","1",-13.9354166666667
"1786","2023-04-28","TNHA","TNHA-SA","1",-12.1808333333333
"1787","2023-04-29","TNHA","TNHA-SA","1",-12.2595833333333
"1788","2023-04-30","TNHA","TNHA-SA","1",-10.7958333333333
"1789","2023-05-01","TNHA","TNHA-SA","1",-10.4120833333333
"1790","2023-05-02","TNHA","TNHA-SA","1",-7.68875
"1791","2023-05-03","TNHA","TNHA-SA","1",-5.75
"1792","2023-05-04","TNHA","TNHA-SA","1",-5.22833333333333
"1793","2023-05-05","TNHA","TNHA-SA","1",-5.13208333333333
"1794","2023-05-06","TNHA","TNHA-SA","1",-3.85833333333333
"1795","2023-05-07","TNHA","TNHA-SA","1",-3.53625
"1796","2023-05-08","TNHA","TNHA-SA","1",-5.91833333333333
"1797","2023-05-09","TNHA","TNHA-SA","1",-4.3
"1798","2023-05-10","TNHA","TNHA-SA","1",-4.31666666666667
"1799","2023-05-11","TNHA","TNHA-SA","1",-3.93583333333333
"1800","2023-05-12","TNHA","TNHA-SA","1",-4.4825
"1801","2023-05-13","TNHA","TNHA-SA","1",-4.92916666666667
"1802","2023-05-14","TNHA","TNHA-SA","1",2.60708333333333
"1803","2023-05-15","TNHA","TNHA-SA","1",-0.457083333333334
"1804","2023-05-16","TNHA","TNHA-SA","1",-6.8425
"1805","2023-05-17","TNHA","TNHA-SA","1",-5.805
"1806","2023-05-18","TNHA","TNHA-SA","1",-2.72666666666667
"1807","2023-05-19","TNHA","TNHA-SA","1",0.548333333333334
"1808","2023-05-20","TNHA","TNHA-SA","1",1.59
"1809","2023-05-21","TNHA","TNHA-SA","1",0.320416666666667
"1810","2023-05-22","TNHA","TNHA-SA","1",2.53583333333333
"1811","2023-05-23","TNHA","TNHA-SA","1",1.03666666666667
"1812","2023-05-24","TNHA","TNHA-SA","1",-3.14083333333333
"1813","2023-05-25","TNHA","TNHA-SA","1",-4.12333333333333
"1814","2023-05-26","TNHA","TNHA-SA","1",-2.22666666666667
"1815","2023-05-27","TNHA","TNHA-SA","1",0.66375
"1816","2023-05-28","TNHA","TNHA-SA","1",1.25208333333333
"1817","2023-05-29","TNHA","TNHA-SA","1",1.49333333333333
"1818","2023-05-30","TNHA","TNHA-SA","1",2.02416666666667
"1819","2023-05-31","TNHA","TNHA-SA","1",0.925416666666667
"1820","2023-06-01","TNHA","TNHA-SA","1",-3.78
"1821","2023-06-02","TNHA","TNHA-SA","1",-2.49458333333333
"1822","2023-06-03","TNHA","TNHA-SA","1",-0.0483333333333334
"1823","2023-06-04","TNHA","TNHA-SA","1",-0.238333333333333
"1824","2023-06-05","TNHA","TNHA-SA","1",1.58833333333333
"1825","2023-06-06","TNHA","TNHA-SA","1",2.9275
"1826","2023-06-07","TNHA","TNHA-SA","1",1.10958333333333
"1827","2023-06-08","TNHA","TNHA-SA","1",0.60125
"1828","2023-06-09","TNHA","TNHA-SA","1",-0.628333333333334
"1829","2023-06-10","TNHA","TNHA-SA","1",-0.660416666666667
"1830","2023-06-11","TNHA","TNHA-SA","1",0.506666666666667
"1831","2023-06-12","TNHA","TNHA-SA","1",3.27958333333333
"1832","2023-06-13","TNHA","TNHA-SA","1",7.57125
"1833","2023-06-14","TNHA","TNHA-SA","1",11.5170833333333
"1834","2023-06-15","TNHA","TNHA-SA","1",8.42666666666667
"1835","2023-06-16","TNHA","TNHA-SA","1",2.35583333333333
"1836","2023-06-17","TNHA","TNHA-SA","1",4.07958333333333
"1837","2023-06-18","TNHA","TNHA-SA","1",2.56041666666667
"1838","2023-06-19","TNHA","TNHA-SA","1",5.22105263157895
"1839","2023-04-01","BEO","BEO-BASE","1",-15.50475
"1840","2023-04-02","BEO","BEO-BASE","1",-17.354625
"1841","2023-04-03","BEO","BEO-BASE","1",-14.712125
"1842","2023-04-04","BEO","BEO-BASE","1",-20.07225
"1843","2023-04-05","BEO","BEO-BASE","1",-21.727375
"1844","2023-04-06","BEO","BEO-BASE","1",-24.6344166666667
"1845","2023-04-07","BEO","BEO-BASE","1",-24.5486666666667
"1846","2023-04-08","BEO","BEO-BASE","1",-26.79625
"1847","2023-04-09","BEO","BEO-BASE","1",-26.6862916666667
"1848","2023-04-10","BEO","BEO-BASE","1",-19.837375
"1849","2023-04-11","BEO","BEO-BASE","1",-22.6326666666667
"1850","2023-04-12","BEO","BEO-BASE","1",-23.1670416666667
"1851","2023-04-13","BEO","BEO-BASE","1",-22.495
"1852","2023-04-14","BEO","BEO-BASE","1",-22.587
"1853","2023-04-15","BEO","BEO-BASE","1",-22.5004166666667
"1854","2023-04-16","BEO","BEO-BASE","1",-22.2752083333333
"1855","2023-04-17","BEO","BEO-BASE","1",-21.9275833333333
"1856","2023-04-18","BEO","BEO-BASE","1",-21.5942916666667
"1857","2023-04-19","BEO","BEO-BASE","1",-17.6852916666667
"1858","2023-04-20","BEO","BEO-BASE","1",-9.38591666666667
"1859","2023-04-21","BEO","BEO-BASE","1",-9.50925
"1860","2023-04-22","BEO","BEO-BASE","1",-19.1330833333333
"1861","2023-04-23","BEO","BEO-BASE","1",-18.6192083333333
"1862","2023-04-24","BEO","BEO-BASE","1",-16.582625
"1863","2023-04-25","BEO","BEO-BASE","1",-11.1677916666667
"1864","2023-04-26","BEO","BEO-BASE","1",-15.5789166666667
"1865","2023-04-27","BEO","BEO-BASE","1",-16.7058333333333
"1866","2023-04-28","BEO","BEO-BASE","1",-14.1303333333333
"1867","2023-04-29","BEO","BEO-BASE","1",-14.042625
"1868","2023-04-30","BEO","BEO-BASE","1",-12.10525
"1869","2023-05-01","BEO","BEO-BASE","1",-11.3617083333333
"1870","2023-05-02","BEO","BEO-BASE","1",-8.43591666666667
"1871","2023-05-03","BEO","BEO-BASE","1",-6.72545833333333
"1872","2023-05-04","BEO","BEO-BASE","1",-5.23666666666667
"1873","2023-05-05","BEO","BEO-BASE","1",-5.27683333333333
"1874","2023-05-06","BEO","BEO-BASE","1",-4.58875
"1875","2023-05-07","BEO","BEO-BASE","1",-3.89166666666667
"1876","2023-05-08","BEO","BEO-BASE","1",-5.36891666666667
"1877","2023-05-09","BEO","BEO-BASE","1",-4.55025
"1878","2023-05-10","BEO","BEO-BASE","1",-5.31691666666667
"1879","2023-05-11","BEO","BEO-BASE","1",-5.253625
"1880","2023-05-12","BEO","BEO-BASE","1",-5.63604166666667
"1881","2023-05-13","BEO","BEO-BASE","1",-5.00875
"1882","2023-05-14","BEO","BEO-BASE","1",2.46316666666667
"1883","2023-05-15","BEO","BEO-BASE","1",-0.564625
"1884","2023-05-16","BEO","BEO-BASE","1",-8.00420833333333
"1885","2023-05-17","BEO","BEO-BASE","1",-6.580625
"1886","2023-05-18","BEO","BEO-BASE","1",-1.78166666666667
"1887","2023-05-19","BEO","BEO-BASE","1",1.37995833333333
"1888","2023-05-20","BEO","BEO-BASE","1",1.759
"1889","2023-05-21","BEO","BEO-BASE","1",0.595458333333333
"1890","2023-05-22","BEO","BEO-BASE","1",2.578625
"1891","2023-05-23","BEO","BEO-BASE","1",0.599958333333333
"1892","2023-05-24","BEO","BEO-BASE","1",-4.17491666666667
"1893","2023-05-25","BEO","BEO-BASE","1",-4.372375
"1894","2023-05-26","BEO","BEO-BASE","1",-3.32229166666667
"1895","2023-05-27","BEO","BEO-BASE","1",-1.90575
"1896","2023-05-28","BEO","BEO-BASE","1",-0.0479583333333333
"1897","2023-05-29","BEO","BEO-BASE","1",1.90104166666667
"1898","2023-05-30","BEO","BEO-BASE","1",1.80283333333333
"1899","2023-05-31","BEO","BEO-BASE","1",0.08875
"1900","2023-06-01","BEO","BEO-BASE","1",-2.7995
"1901","2023-06-02","BEO","BEO-BASE","1",-2.70579166666667
"1902","2023-06-03","BEO","BEO-BASE","1",-1.25
"1903","2023-06-04","BEO","BEO-BASE","1",-0.319583333333333
"1904","2023-06-05","BEO","BEO-BASE","1",1.71970833333333
"1905","2023-06-06","BEO","BEO-BASE","1",1.80541666666667
"1906","2023-06-07","BEO","BEO-BASE","1",-0.391083333333333
"1907","2023-06-08","BEO","BEO-BASE","1",-1.03554166666667
"1908","2023-06-09","BEO","BEO-BASE","1",-2.19016666666667
"1909","2023-06-10","BEO","BEO-BASE","1",-2.16770833333333
"1910","2023-06-11","BEO","BEO-BASE","1",0.0181250000000001
"1911","2023-06-12","BEO","BEO-BASE","1",2.41675
"1912","2023-06-13","BEO","BEO-BASE","1",5.99941666666667
"1913","2023-06-14","BEO","BEO-BASE","1",10.423
"1914","2023-06-15","BEO","BEO-BASE","1",6.92354166666667
"1915","2023-06-16","BEO","BEO-BASE","1",1.64458333333333
"1916","2023-06-17","BEO","BEO-BASE","1",2.972625
"1917","2023-06-18","BEO","BEO-BASE","1",1.49904166666667
"1918","2023-06-19","BEO","BEO-BASE","1",5.995
"1919","2023-06-20","BEO","BEO-BASE","1",6.121
"1920","2023-06-21","BEO","BEO-BASE","1",1.22458333333333
"1921","2023-06-22","BEO","BEO-BASE","1",1.38633333333333
"1922","2023-06-23","BEO","BEO-BASE","1",1.92520833333333
"1923","2023-06-24","BEO","BEO-BASE","1",3.99675
"1924","2023-06-25","BEO","BEO-BASE","1",5.95558333333333
"1925","2023-06-26","BEO","BEO-BASE","1",1.42383333333333
"1926","2023-06-27","BEO","BEO-BASE","1",3.383625
"1927","2023-06-28","BEO","BEO-BASE","1",6.22641666666667
"1928","2023-06-29","BEO","BEO-BASE","1",3.280875
"1929","2023-04-01","BUECI","21397542","1",-15.1356666666667
"1930","2023-04-02","BUECI","21397542","1",-16.9865416666667
"1931","2023-04-03","BUECI","21397542","1",-14.5082916666667
"1932","2023-04-04","BUECI","21397542","1",-18.7290833333333
"1933","2023-04-05","BUECI","21397542","1",-20.9918333333333
"1934","2023-04-06","BUECI","21397542","1",-23.5941666666667
"1935","2023-04-07","BUECI","21397542","1",-23.6934583333333
"1936","2023-04-08","BUECI","21397542","1",-25.630875
"1937","2023-04-09","BUECI","21397542","1",-25.3824166666667
"1938","2023-04-10","BUECI","21397542","1",-18.5629166666667
"1939","2023-04-11","BUECI","21397542","1",-21.7148333333333
"1940","2023-04-12","BUECI","21397542","1",-21.6549166666667
"1941","2023-04-13","BUECI","21397542","1",-21.450375
"1942","2023-04-14","BUECI","21397542","1",-21.21
"1943","2023-04-15","BUECI","21397542","1",-21.666625
"1944","2023-04-16","BUECI","21397542","1",-21.3903333333333
"1945","2023-04-17","BUECI","21397542","1",-20.7354166666667
"1946","2023-04-18","BUECI","21397542","1",-19.8221666666667
"1947","2023-04-19","BUECI","21397542","1",-17.1571666666667
"1948","2023-04-20","BUECI","21397542","1",-8.82820833333333
"1949","2023-04-21","BUECI","21397542","1",-9.19008333333333
"1950","2023-04-22","BUECI","21397542","1",-17.5959166666667
"1951","2023-04-23","BUECI","21397542","1",-17.067
"1952","2023-04-24","BUECI","21397542","1",-16.4512083333333
"1953","2023-04-25","BUECI","21397542","1",-12.6508260869565
"1954","2023-04-26","BUECI","21397542","1",-11.836
"1955","2023-04-27","BUECI","21397542","1",-15.4019166666667
"1956","2023-04-28","BUECI","21397542","1",-13.72725
"1957","2023-04-29","BUECI","21397542","1",-14.0131666666667
"1958","2023-04-30","BUECI","21397542","1",-12.2232916666667
"1959","2023-05-01","BUECI","21397542","1",-11.541375
"1960","2023-05-02","BUECI","21397542","1",-8.70845833333333
"1961","2023-05-03","BUECI","21397542","1",-6.98458333333333
"1962","2023-05-04","BUECI","21397542","1",-6.35466666666667
"1963","2023-05-05","BUECI","21397542","1",-4.944375
"1964","2023-05-06","BUECI","21397542","1",-4.52345833333333
"1965","2023-05-07","BUECI","21397542","1",-4.27141666666667
"1966","2023-05-08","BUECI","21397542","1",-6.055125
"1967","2023-05-09","BUECI","21397542","1",-5.19820833333333
"1968","2023-05-10","BUECI","21397542","1",-5.33758333333333
"1969","2023-05-11","BUECI","21397542","1",-5.33933333333333
"1970","2023-05-12","BUECI","21397542","1",-5.00779166666667
"1971","2023-05-13","BUECI","21397542","1",-4.39308333333333
"1972","2023-05-14","BUECI","21397542","1",3.071875
"1973","2023-05-15","BUECI","21397542","1",-0.143625
"1974","2023-05-16","BUECI","21397542","1",-7.6155
"1975","2023-05-17","BUECI","21397542","1",-7.11691666666667
"1976","2023-05-18","BUECI","21397542","1",-2.491375
"1977","2023-05-19","BUECI","21397542","1",1.18079166666667
"1978","2023-05-20","BUECI","21397542","1",1.72770833333333
"1979","2023-05-21","BUECI","21397542","1",0.507041666666667
"1980","2023-05-22","BUECI","21397542","1",3.0745
"1981","2023-05-23","BUECI","21397542","1",0.567625
"1982","2023-05-24","BUECI","21397542","1",-3.91304166666667
"1983","2023-05-25","BUECI","21397542","1",-4.60833333333333
"1984","2023-05-26","BUECI","21397542","1",-3.44033333333333
"1985","2023-05-27","BUECI","21397542","1",-1.25883333333333
"1986","2023-05-28","BUECI","21397542","1",-0.175041666666667
"1987","2023-05-29","BUECI","21397542","1",1.71516666666667
"1988","2023-05-30","BUECI","21397542","1",0.887666666666667
"1989","2023-05-31","BUECI","21397542","1",-0.187416666666667
"1990","2023-06-01","BUECI","21397542","1",-3.14
"1991","2023-06-02","BUECI","21397542","1",-3.20445833333333
"1992","2023-06-03","BUECI","21397542","1",-0.598458333333333
"1993","2023-06-04","BUECI","21397542","1",0.0279583333333333
"1994","2023-06-05","BUECI","21397542","1",1.75366666666667
"1995","2023-06-06","BUECI","21397542","1",1.8055
"1996","2023-06-07","BUECI","21397542","1",-0.81025
"1997","2023-06-08","BUECI","21397542","1",-1.41979166666667
"1998","2023-06-09","BUECI","21397542","1",-2.46891666666667
"1999","2023-06-10","BUECI","21397542","1",-2.77270833333333
"2000","2023-06-11","BUECI","21397542","1",-0.710166666666667
"2001","2023-06-12","BUECI","21397542","1",1.70983333333333
"2002","2023-06-13","BUECI","21397542","1",5.485625
"2003","2023-06-14","BUECI","21397542","1",10.43375
"2004","2023-06-15","BUECI","21397542","1",5.207625
"2005","2023-06-16","BUECI","21397542","1",1.11379166666667
"2006","2023-06-17","BUECI","21397542","1",2.06016666666667
"2007","2023-06-18","BUECI","21397542","1",0.923333333333333
"2008","2023-06-19","BUECI","21397542","1",5.782375
"2009","2023-06-20","BUECI","21397542","1",5.533
"2010","2023-06-21","BUECI","21397542","1",1.00842857142857
"2011","2023-06-28","BUECI","21397542","1",4.77422727272727
"2012","2023-06-29","BUECI","21397542","1",2.630375
"2013","2023-06-30","BUECI","21397542","1",3.874
"2014","2023-04-01","BUECI","21398659","1",-15.2133333333333
"2015","2023-04-02","BUECI","21398659","1",-17.09625
"2016","2023-04-03","BUECI","21398659","1",-14.00125
"2017","2023-04-04","BUECI","21398659","1",-18.3416666666667
"2018","2023-04-05","BUECI","21398659","1",-20.8520833333333
"2019","2023-04-06","BUECI","21398659","1",-23.44125
"2020","2023-04-07","BUECI","21398659","1",-23.9820833333333
"2021","2023-04-08","BUECI","21398659","1",-24.7783333333333
"2022","2023-04-09","BUECI","21398659","1",-25.6383333333333
"2023","2023-04-10","BUECI","21398659","1",-18.4183333333333
"2024","2023-04-11","BUECI","21398659","1",-20.9208333333333
"2025","2023-04-12","BUECI","21398659","1",-21.5041666666667
"2026","2023-04-13","BUECI","21398659","1",-21.1875
"2027","2023-04-14","BUECI","21398659","1",-21.0954166666667
"2028","2023-04-15","BUECI","21398659","1",-22.0070833333333
"2029","2023-04-16","BUECI","21398659","1",-21.6995833333333
"2030","2023-04-17","BUECI","21398659","1",-20.7729166666667
"2031","2023-04-18","BUECI","21398659","1",-19.8791666666667
"2032","2023-04-19","BUECI","21398659","1",-17.2970833333333
"2033","2023-04-20","BUECI","21398659","1",-8.73416666666667
"2034","2023-04-21","BUECI","21398659","1",-9.21541666666667
"2035","2023-04-22","BUECI","21398659","1",-17.8295833333333
"2036","2023-04-23","BUECI","21398659","1",-16.9629166666667
"2037","2023-04-24","BUECI","21398659","1",-16.6575
"2038","2023-04-25","BUECI","21398659","1",-12.8560869565217
"2039","2023-04-26","BUECI","21398659","1",-13.11
"2040","2023-04-27","BUECI","21398659","1",-15.5529166666667
"2041","2023-04-28","BUECI","21398659","1",-13.8204166666667
"2042","2023-04-29","BUECI","21398659","1",-13.9675
"2043","2023-04-30","BUECI","21398659","1",-12.1666666666667
"2044","2023-05-01","BUECI","21398659","1",-11.44375
"2045","2023-05-02","BUECI","21398659","1",-8.63
"2046","2023-05-03","BUECI","21398659","1",-6.90625
"2047","2023-05-04","BUECI","21398659","1",-6.22625
"2048","2023-05-05","BUECI","21398659","1",-4.47291666666667
"2049","2023-05-06","BUECI","21398659","1",-4.305
"2050","2023-05-07","BUECI","21398659","1",-4.07416666666667
"2051","2023-05-08","BUECI","21398659","1",-5.75541666666667
"2052","2023-05-09","BUECI","21398659","1",-5.0025
"2053","2023-05-10","BUECI","21398659","1",-5.04791666666667
"2054","2023-05-11","BUECI","21398659","1",-5.35541666666667
"2055","2023-05-12","BUECI","21398659","1",-4.89083333333333
"2056","2023-05-13","BUECI","21398659","1",-4.55708333333333
"2057","2023-05-14","BUECI","21398659","1",2.81625
"2058","2023-05-15","BUECI","21398659","1",0.277083333333333
"2059","2023-05-16","BUECI","21398659","1",-7.23125
"2060","2023-05-17","BUECI","21398659","1",-6.9675
"2061","2023-05-18","BUECI","21398659","1",-1.78916666666667
"2062","2023-05-19","BUECI","21398659","1",1.66875
"2063","2023-05-20","BUECI","21398659","1",2.12416666666667
"2064","2023-05-21","BUECI","21398659","1",0.940833333333333
"2065","2023-05-22","BUECI","21398659","1",2.84916666666667
"2066","2023-05-23","BUECI","21398659","1",0.9025
"2067","2023-05-24","BUECI","21398659","1",-3.90875
"2068","2023-05-25","BUECI","21398659","1",-4.42208333333333
"2069","2023-05-26","BUECI","21398659","1",-3.32041666666667
"2070","2023-05-27","BUECI","21398659","1",-1.45458333333333
"2071","2023-05-28","BUECI","21398659","1",-0.171666666666667
"2072","2023-05-29","BUECI","21398659","1",1.95291666666667
"2073","2023-05-30","BUECI","21398659","1",1.28541666666667
"2074","2023-05-31","BUECI","21398659","1",0.10125
"2075","2023-06-01","BUECI","21398659","1",-2.22291666666667
"2076","2023-06-02","BUECI","21398659","1",-3.05833333333333
"2077","2023-06-03","BUECI","21398659","1",-0.7575
"2078","2023-06-04","BUECI","21398659","1",0.361666666666667
"2079","2023-06-05","BUECI","21398659","1",2.05708333333333
"2080","2023-06-06","BUECI","21398659","1",2.12458333333333
"2081","2023-06-07","BUECI","21398659","1",-0.414583333333333
"2082","2023-06-08","BUECI","21398659","1",-1.28708333333333
"2083","2023-06-09","BUECI","21398659","1",-2.27958333333333
"2084","2023-06-10","BUECI","21398659","1",-2.48333333333333
"2085","2023-06-11","BUECI","21398659","1",-0.599166666666667
"2086","2023-06-12","BUECI","21398659","1",1.785
"2087","2023-06-13","BUECI","21398659","1",5.47541666666667
"2088","2023-06-14","BUECI","21398659","1",9.605
"2089","2023-06-15","BUECI","21398659","1",5.23916666666667
"2090","2023-06-16","BUECI","21398659","1",1.31416666666667
"2091","2023-06-17","BUECI","21398659","1",2.3075
"2092","2023-06-18","BUECI","21398659","1",0.942083333333333
"2093","2023-06-19","BUECI","21398659","1",5.59208333333333
"2094","2023-06-20","BUECI","21398659","1",5.66666666666667
"2095","2023-06-21","BUECI","21398659","1",1.74809523809524
"2096","2023-06-28","BUECI","21398659","1",4.50809523809524
"2097","2023-06-29","BUECI","21398659","1",2.77083333333333
"2098","2023-06-30","BUECI","21398659","1",4.35
"2099","2023-04-01","BUECI","21398660","1",-15.4583333333333
"2100","2023-04-02","BUECI","21398660","1",-16.9545833333333
"2101","2023-04-03","BUECI","21398660","1",-14.6295833333333
"2102","2023-04-04","BUECI","21398660","1",-18.3120833333333
"2103","2023-04-05","BUECI","21398660","1",-20.7366666666667
"2104","2023-04-06","BUECI","21398660","1",-22.8345833333333
"2105","2023-04-07","BUECI","21398660","1",-23.0079166666667
"2106","2023-04-08","BUECI","21398660","1",-25.5433333333333
"2107","2023-04-09","BUECI","21398660","1",-24.6920833333333
"2108","2023-04-10","BUECI","21398660","1",-18.1720833333333
"2109","2023-04-11","BUECI","21398660","1",-21.8475
"2110","2023-04-12","BUECI","21398660","1",-21.21125
"2111","2023-04-13","BUECI","21398660","1",-20.5291666666667
"2112","2023-04-14","BUECI","21398660","1",-19.9095833333333
"2113","2023-04-15","BUECI","21398660","1",-20.5095833333333
"2114","2023-04-16","BUECI","21398660","1",-19.9666666666667
"2115","2023-04-17","BUECI","21398660","1",-20.0841666666667
"2116","2023-04-18","BUECI","21398660","1",-20.2995833333333
"2117","2023-04-19","BUECI","21398660","1",-17.7241666666667
"2118","2023-04-20","BUECI","21398660","1",-9.10791666666667
"2119","2023-04-21","BUECI","21398660","1",-8.49708333333333
"2120","2023-04-22","BUECI","21398660","1",-16.2120833333333
"2121","2023-04-23","BUECI","21398660","1",-15.71125
"2122","2023-04-24","BUECI","21398660","1",-15.8270833333333
"2123","2023-04-25","BUECI","21398660","1",-11.6417391304348
"2124","2023-04-26","BUECI","21398660","1",-14.16
"2125","2023-04-27","BUECI","21398660","1",-14.9075
"2126","2023-04-28","BUECI","21398660","1",-13.0304166666667
"2127","2023-04-29","BUECI","21398660","1",-13.3816666666667
"2128","2023-04-30","BUECI","21398660","1",-11.7708333333333
"2129","2023-05-01","BUECI","21398660","1",-11.0770833333333
"2130","2023-05-02","BUECI","21398660","1",-8.365
"2131","2023-05-03","BUECI","21398660","1",-6.58708333333333
"2132","2023-05-04","BUECI","21398660","1",-5.88416666666667
"2133","2023-05-05","BUECI","21398660","1",-5.33958333333333
"2134","2023-05-06","BUECI","21398660","1",-4.18458333333333
"2135","2023-05-07","BUECI","21398660","1",-3.99791666666667
"2136","2023-05-08","BUECI","21398660","1",-6.14
"2137","2023-05-09","BUECI","21398660","1",-5.01083333333333
"2138","2023-05-10","BUECI","21398660","1",-5.05791666666667
"2139","2023-05-11","BUECI","21398660","1",-4.64583333333333
"2140","2023-05-12","BUECI","21398660","1",-5.24291666666667
"2141","2023-05-13","BUECI","21398660","1",-5.02166666666667
"2142","2023-05-14","BUECI","21398660","1",2.53958333333333
"2143","2023-05-15","BUECI","21398660","1",-0.525416666666666
"2144","2023-05-16","BUECI","21398660","1",-7.36666666666667
"2145","2023-05-17","BUECI","21398660","1",-6.74041666666667
"2146","2023-05-18","BUECI","21398660","1",-2.76041666666667
"2147","2023-05-19","BUECI","21398660","1",0.762083333333333
"2148","2023-05-20","BUECI","21398660","1",1.57583333333333
"2149","2023-05-21","BUECI","21398660","1",-0.123333333333333
"2150","2023-05-22","BUECI","21398660","1",2.62708333333333
"2151","2023-05-23","BUECI","21398660","1",0.865833333333333
